1945,猛 ,,,,モウ,
1946,網 ,,,,モウ、あみ,
1947,目 ,,,,モク、（ボク）、め、（ま）,
1948,黙 ,默 ,,,モク、だま-る,
1949,門 ,,,,モン、かど,
1950,紋 ,,,,モン,
1951,問 ,,,,モン、と-う、と-い、（とん）,
1952,冶 ,,,,ヤ,
1953,夜 ,,,,ヤ、よ、よる,
1954,野 ,,,,ヤ、の,
1955,弥 ,彌 ,,,や,
1956,厄 ,,,,ヤク,
1957,役 ,,,,ヤク、エキ,
1958,約 ,,,,ヤク,
1959,訳 ,譯 ,,,ヤク、わけ,
1960,薬 ,藥 ,,,ヤク、くすり,
1961,躍 ,,,,ヤク、おど-る,
1962,闇 [9] ,,,,やみ,
1963,由 ,,,,ユ、ユウ、（ユイ）、よし,
1964,油 ,,,,ユ、あぶら,
1965,喩 [4] ,,,,ユ,
1966,愉 ,,,,ユ,
1967,諭 ,,,,ユ、さと-す,
1968,輸 ,,,,ユ,
1969,癒 ,,,,ユ、い-える、い-やす,
1970,唯 ,,,,ユイ、（イ）,
1971,友 ,,,,ユウ、とも,
1972,有 ,,,,ユウ、ウ、あ-る,
1973,勇 ,,,,ユウ、いさ-む,
1974,幽 ,,,,ユウ,
1975,悠 ,,,,ユウ,
1976,郵 ,,,,ユウ,
1977,湧 ,,,,ユウ、わ-く,
1978,猶 ,,,,ユウ,
1979,裕 ,,,,ユウ,
1980,遊 ,,,,ユウ、（ユ）、あそ-ぶ,
1981,雄 ,,,,ユウ、お、おす,
1982,誘 ,,,,ユウ、さそ-う,
1983,憂 ,,,,ユウ、うれ-える、うれ-い、う-い,
1984,融 ,,,,ユウ,
1985,優 ,,,,ユウ、やさ-しい、すぐ-れる,
1986,与 ,與 ,,,ヨ、あた-える,
1987,予 ,豫 ,,,ヨ,
1988,余 ,餘 ,,,ヨ、あま-る、あま-す,
1989,誉 ,譽 ,,,ヨ、ほま-れ,
1990,預 ,,,,ヨ、あず-ける、あず-かる,
1991,幼 ,,,,ヨウ、おさな-い,
1992,用 ,,,,ヨウ、もち-いる,
1993,羊 ,,,,ヨウ、ひつじ,
1994,妖 ,,,,ヨウ、あや-しい,
1995,洋 ,,,,ヨウ,
1996,要 ,,,,ヨウ、かなめ、い-る,
1997,容 ,,,,ヨウ,
1998,庸 ,,,,ヨウ,
1999,揚 ,,,,ヨウ、あ-げる、あ-がる,
2000,揺 ,搖 ,,,ヨウ、ゆ-れる、ゆ-る、ゆ-らぐ、ゆ-るぐ、ゆ-する、ゆ-さぶる、ゆ-すぶる,
2001,葉 ,,,,ヨウ、は,
2002,陽 ,,,,ヨウ,
2003,溶 ,,,,ヨウ、と-ける、と-かす、と-く,
2004,腰 ,,,,ヨウ、こし,
2005,様 ,樣 ,,,ヨウ、さま,
2006,瘍 ,,,,ヨウ,
2007,踊 ,,,,ヨウ、おど-る、おど-り,
2008,窯 ,,,,ヨウ、かま,
2009,養 ,,,,ヨウ、やしな-う,
2010,擁 ,,,,ヨウ,
2011,謡 ,謠 ,,,ヨウ、うたい、うた-う,
2012,曜 ,,,,ヨウ,
2013,抑 ,,,,ヨク、おさ-える,
2014,沃 ,,,,ヨク,
2015,浴 ,,,,ヨク、あ-びる、あ-びせる,
2016,欲 ,,,,ヨク、ほっ-する、ほ-しい,
2017,翌 ,,,,ヨク,
2018,翼 ,,,,ヨク、つばさ,
2019,拉 ,,,,ラ,
2020,裸 ,,,,ラ、はだか,
2021,羅 ,,,,ラ,
2022,来 ,來 ,,,ライ、く-る、きた-る、きた-す,
2023,雷 ,,,,ライ、かみなり,
2024,頼 ,賴 ,,,ライ、たの-む、たの-もしい、たよ-る,
2025,絡 ,,,,ラク、から-む、から-まる、から-める,
2026,落 ,,,,ラク、お-ちる、お-とす,
2027,酪 ,,,,ラク,
2028,辣 ,,,,ラツ,
2029,乱 ,亂 ,,,ラン、みだ-れる、みだ-す,
2030,卵 ,,,,ラン、たまご,
2031,覧 ,覽 ,,,ラン,
2032,濫 ,,,,ラン,
2033,藍 ,,,,ラン、あい,
2034,欄 ,欄 [6] ,,,ラン,
2035,吏 ,,,,リ,
2036,利 ,,,,リ、き-く,
2037,里 ,,,,リ、さと,
2038,理 ,,,,リ,
2039,痢 ,,,,リ,
2040,裏 ,,,,リ、うら,
2041,履 ,,,,リ、は-く,
2042,璃 ,,,,リ,
2043,離 ,,,,リ、はな-れる、はな-す,
2044,陸 ,,,,リク,
2045,立 ,,,,リツ、（リュウ）、た-つ、た-てる,
2046,律 ,,,,リツ、（リチ）,
2047,慄 ,,,,リツ,
2048,略 ,,,,リャク,
2049,柳 ,,,,リュウ、やなぎ,
2050,流 ,,,,リュウ、（ル）、なが-れる、なが-す,
2051,留 ,,,,リュウ、（ル）、と-める、と-まる,
2052,竜 ,龍 ,,,リュウ、たつ,
2053,粒 ,,,,リュウ、つぶ,
2054,隆 ,隆 [6] ,,,リュウ,
2055,硫 ,,,,リュウ,
2056,侶 ,,,,リョ,
2057,旅 ,,,,リョ、たび,
2058,虜 ,虜 [6] ,,,リョ,
2059,慮 ,,,,リョ,
2060,了 ,,,,リョウ,
2061,両 ,兩 ,,,リョウ,
2062,良 ,,,,リョウ、よ-い,
2063,料 ,,,,リョウ,
2064,涼 ,,,,リョウ、すず-しい、すず-む,
2065,猟 ,獵 ,,,リョウ,
2066,陵 ,,,,リョウ、みささぎ,
2067,量 ,,,,リョウ、はか-る,
2068,僚 ,,,,リョウ,
2069,領 ,,,,リョウ,
2070,寮 ,,,,リョウ,
2071,療 ,,,,リョウ,
2072,瞭 ,,,,リョウ,
2073,糧 ,,,,リョウ、（ロウ）、かて,
2074,力 ,,,,リョク、リキ、ちから,
2075,緑 ,綠 ,,,リョク、（ロク）、みどり,
2076,林 ,,,,リン、はやし,
2077,厘 ,,,,リン,
2078,倫 ,,,,リン,
2079,輪 ,,,,リン、わ,
2080,隣 ,,,,リン、とな-る、となり,
2081,臨 ,,,,リン、のぞ-む,
2082,瑠 ,,,,ル,
2083,涙 ,淚 ,,,ルイ、なみだ,
2084,累 ,,,,ルイ,
2085,塁 ,壘 ,,,ルイ,
2086,類 ,類 [6] ,,,ルイ、たぐ-い,
2087,令 ,,,,レイ,
2088,礼 ,禮 ,,,レイ、ライ,
2089,冷 ,,,,レイ、つめ-たい、ひ-える、ひ-や、ひ-やす、ひ-やかす、さ-める、さ-ます,
2090,励 ,勵 ,,,レイ、はげ-む、はげ-ます,
2091,戻 ,戾 ,,,レイ、もど-す、もど-る,
2092,例 ,,,,レイ、たと-える,
2093,鈴 ,,,,レイ、リン、すず,
2094,零 ,,,,レイ,
2095,霊 ,靈 ,,,レイ、リョウ、たま,
2096,隷 ,,,,レイ,
2097,齢 ,齡 ,,,レイ,
2098,麗 ,,,,レイ、うるわ-しい,
2099,暦 ,曆 ,,,レキ、こよみ,
2100,歴 ,歷 ,,,レキ,
2101,列 ,,,,レツ,
2102,劣 ,,,,レツ、おと-る,
2103,烈 ,,,,レツ,
2104,裂 ,,,,レツ、さ-く、さ-ける,
2105,恋 ,戀 ,,,レン、こ-う、こい、こい-しい,
2106,連 ,,,,レン、つら-なる、つら-ねる、つ-れる,
2107,廉 ,,,,レン,
2108,練 ,練 [6] ,,,レン、ね-る,
2109,錬 ,鍊 ,,,レン,
2110,呂 ,,,,ロ,
2111,炉 ,爐 ,,,ロ,
2112,賂 ,,,,ロ,
2113,路 ,,,,ロ、じ,
2114,露 ,,,,ロ、（ロウ）、つゆ,
2115,老 ,,,,ロウ、お-いる、ふ-ける,
2116,労 ,勞 ,,,ロウ,
2117,弄 ,,,,ロウ、もてあそ-ぶ,
2118,郎 ,郞 ,,,ロウ,
2119,朗 ,朗 [6] ,,,ロウ、ほが-らか,
2120,浪 ,,,,ロウ,
2121,廊 ,廊 [6] ,,,ロウ,
2122,楼 ,樓 ,,,ロウ,
2123,漏 ,,,,ロウ、も-る、も-れる、も-らす,
2124,籠 [9] ,,,,ロウ、かご、こ-もる,
2125,六 ,,,,ロク、む、む-つ、むっ-つ、（むい）,
2126,録 ,錄 ,,,ロク,
2127,麓 ,,,,ロク、ふもと,
2128,論 ,,,,ロン,
2129,和 ,,,,ワ、（オ）、やわ-らぐ、やわ-らげる、なご-む、なご-やか,
2130,話 ,,,,ワ、はな-す、はなし,
2131,賄 ,,,,ワイ、まかな-う,
2132,脇 ,,,,わき,
2133,惑 ,,,,ワク、まど-う,
2134,枠 ,,,,わく,
2135,湾 ,灣 ,,,ワン,
2136,腕 ,,,,ワン、うで ,
